,Gender,Ever_Married,Age,Graduated,Profession,Income,Work_Experience,Spending_Score,Family_Size,clusterNo
445,0,1.0,45,1.0,5.0,685,9.0,2,2.0,1
446,1,0.0,40,0.0,2.0,1750,9.0,1,5.0,2
447,1,0.0,36,1.0,2.0,1526,4.0,1,1.0,3
448,1,0.0,42,1.0,5.0,591,3.0,1,1.0,1
449,0,0.0,30,0.0,1.0,861,4.0,1,4.0,0
450,1,0.0,29,1.0,1.0,804,2.0,1,4.0,0
451,0,0.0,28,1.0,2.0,1648,0.0,1,5.0,2
453,0,1.0,85,0.0,3.0,1009,3.0,1,1.0,0
454,1,1.0,40,1.0,5.0,525,1.0,2,2.0,1
455,1,1.0,52,1.0,5.0,663,14.0,2,2.0,1
456,0,1.0,47,1.0,5.0,571,0.0,1,3.0,1
457,0,0.0,26,0.0,5.0,509,6.0,1,6.0,1
458,1,0.0,55,1.0,9.0,742,3.0,1,1.0,1
459,1,0.0,20,0.0,7.0,1474,4.0,1,4.0,3
460,1,1.0,87,1.0,3.0,1100,0.0,3,2.0,0
461,0,0.0,28,0.0,1.0,824,0.0,1,2.0,0
462,0,0.0,38,0.0,5.0,690,2.0,1,2.0,1
463,0,1.0,42,0.0,4.0,704,1.0,1,2.0,1
464,0,1.0,42,0.0,9.0,771,0.0,3,6.0,0
465,1,0.0,29,0.0,2.0,1791,1.0,1,4.0,2
466,0,0.0,32,1.0,7.0,1425,0.0,1,4.0,3
467,0,1.0,38,0.0,6.0,1528,3.0,3,5.0,3
468,1,1.0,59,0.0,5.0,581,1.0,3,2.0,1
469,0,0.0,22,0.0,1.0,801,0.0,1,2.0,0
470,1,0.0,26,0.0,8.0,538,9.0,1,3.0,1
471,1,1.0,78,1.0,5.0,569,1.0,3,2.0,1
472,1,0.0,32,1.0,1.0,802,0.0,1,3.0,0
473,0,1.0,37,1.0,5.0,618,0.0,2,4.0,1
474,0,1.0,37,1.0,1.0,848,1.0,3,4.0,0
475,0,0.0,67,0.0,3.0,1098,3.0,1,2.0,0
476,0,1.0,47,0.0,5.0,650,0.0,3,4.0,1
477,1,1.0,68,1.0,3.0,1089,0.0,3,2.0,0
478,0,0.0,30,1.0,1.0,887,3.0,1,5.0,0
479,1,1.0,48,1.0,4.0,766,2.0,1,1.0,0
480,1,0.0,43,1.0,5.0,636,6.0,1,1.0,1
481,0,1.0,33,1.0,1.0,858,9.0,1,2.0,0
482,0,1.0,31,0.0,1.0,832,0.0,2,5.0,0
483,0,1.0,32,1.0,1.0,866,1.0,1,2.0,0
484,1,0.0,21,0.0,1.0,897,1.0,1,4.0,0
485,1,0.0,29,0.0,8.0,547,2.0,1,4.0,1
486,1,1.0,35,1.0,5.0,683,1.0,1,2.0,1
487,0,1.0,46,0.0,5.0,541,0.0,1,3.0,1
488,1,1.0,38,1.0,5.0,612,9.0,3,2.0,1
489,1,0.0,32,1.0,1.0,832,1.0,1,3.0,0
490,1,0.0,28,1.0,5.0,540,3.0,1,7.0,1
491,1,1.0,68,1.0,3.0,1007,3.0,1,1.0,0
492,1,1.0,45,1.0,5.0,650,4.0,1,1.0,1
493,0,1.0,58,1.0,5.0,624,0.0,2,3.0,1
494,0,0.0,28,0.0,4.0,783,1.0,1,2.0,0
495,1,0.0,32,0.0,1.0,841,12.0,1,3.0,0
496,0,0.0,30,1.0,7.0,1394,1.0,1,1.0,3
497,1,1.0,42,0.0,8.0,525,3.0,2,4.0,1
499,0,0.0,41,1.0,5.0,669,3.0,1,3.0,1
500,1,0.0,18,0.0,1.0,826,6.0,1,4.0,0
501,1,1.0,29,1.0,1.0,829,8.0,1,3.0,0
502,1,0.0,33,1.0,1.0,888,0.0,1,3.0,0
503,0,0.0,47,0.0,5.0,563,1.0,1,3.0,1
504,1,1.0,57,1.0,7.0,1375,1.0,1,2.0,3
505,0,1.0,36,1.0,6.0,1536,1.0,1,3.0,2
506,0,1.0,57,1.0,6.0,1597,1.0,3,3.0,2
507,0,0.0,18,0.0,1.0,869,1.0,1,2.0,0
509,0,1.0,52,1.0,5.0,674,1.0,2,6.0,1
511,1,1.0,37,1.0,4.0,800,0.0,2,2.0,0
512,0,0.0,36,1.0,9.0,752,0.0,1,1.0,1
513,1,0.0,29,1.0,1.0,843,9.0,1,3.0,0
514,0,1.0,45,1.0,5.0,558,1.0,2,4.0,1
515,0,0.0,61,1.0,5.0,596,0.0,1,1.0,1
516,0,1.0,52,1.0,4.0,705,1.0,2,4.0,1
517,1,1.0,49,1.0,8.0,542,14.0,1,1.0,1
518,0,1.0,40,1.0,4.0,689,3.0,2,2.0,1
519,1,0.0,31,0.0,1.0,875,1.0,1,5.0,0
520,0,1.0,42,0.0,4.0,757,1.0,1,3.0,0
521,0,1.0,51,1.0,2.0,1793,1.0,2,5.0,2
522,1,0.0,42,1.0,1.0,865,8.0,1,1.0,0
523,0,0.0,29,1.0,7.0,1372,1.0,1,4.0,3
524,1,0.0,33,1.0,1.0,875,8.0,1,1.0,0
525,0,0.0,27,1.0,1.0,867,3.0,1,3.0,0
526,1,0.0,21,0.0,1.0,885,0.0,1,4.0,0
527,0,1.0,35,0.0,5.0,538,9.0,2,3.0,1
528,1,0.0,42,1.0,7.0,1380,0.0,1,1.0,3
529,1,0.0,41,1.0,5.0,505,2.0,1,1.0,1
530,0,0.0,39,1.0,5.0,547,0.0,1,3.0,1
531,1,0.0,28,0.0,7.0,1361,14.0,1,1.0,3
532,1,1.0,45,1.0,2.0,1725,3.0,2,3.0,2
533,1,1.0,61,1.0,7.0,1340,1.0,2,2.0,3
534,0,1.0,62,1.0,5.0,682,0.0,2,4.0,1
535,0,1.0,65,1.0,4.0,715,1.0,2,2.0,1
536,0,1.0,45,1.0,7.0,1369,1.0,2,2.0,3
537,1,1.0,26,1.0,2.0,1500,9.0,1,2.0,3
538,1,0.0,25,1.0,5.0,613,4.0,1,5.0,1
539,1,1.0,45,1.0,5.0,700,1.0,2,4.0,1
540,0,1.0,43,0.0,6.0,1526,0.0,3,4.0,3
541,0,1.0,49,1.0,6.0,1481,1.0,3,3.0,3
542,0,1.0,55,1.0,5.0,631,1.0,2,2.0,1
543,1,0.0,37,1.0,5.0,575,3.0,1,1.0,1
544,0,1.0,65,1.0,4.0,725,1.0,3,2.0,1
546,1,0.0,39,0.0,2.0,1680,0.0,1,3.0,2
547,1,1.0,40,1.0,5.0,557,2.0,2,2.0,1
548,0,1.0,72,1.0,4.0,715,1.0,2,3.0,1
549,1,0.0,38,0.0,8.0,589,5.0,1,1.0,1
550,0,0.0,26,0.0,9.0,721,0.0,1,5.0,1
551,0,0.0,30,1.0,7.0,1409,1.0,1,3.0,3
552,0,1.0,51,1.0,8.0,501,1.0,1,3.0,1
553,0,0.0,57,1.0,9.0,765,1.0,1,4.0,0
554,1,0.0,31,1.0,1.0,871,1.0,1,1.0,0
555,0,0.0,39,1.0,5.0,521,0.0,1,1.0,1
556,1,0.0,30,0.0,2.0,1685,0.0,1,4.0,2
557,1,1.0,43,0.0,5.0,600,0.0,2,3.0,1
558,0,0.0,27,1.0,1.0,828,8.0,1,1.0,0
559,1,1.0,46,0.0,5.0,630,0.0,2,4.0,1
560,0,1.0,43,0.0,5.0,644,1.0,1,2.0,1
561,0,1.0,69,1.0,3.0,1080,3.0,1,1.0,0
562,0,1.0,28,0.0,4.0,766,8.0,2,4.0,0
563,0,0.0,43,1.0,4.0,768,9.0,1,1.0,0
564,1,0.0,27,0.0,1.0,888,3.0,1,5.0,0
565,1,0.0,28,1.0,1.0,848,1.0,1,3.0,0
566,0,0.0,33,0.0,5.0,619,3.0,1,4.0,1
567,1,0.0,30,0.0,2.0,1742,0.0,1,1.0,2
568,0,0.0,58,0.0,1.0,870,4.0,1,2.0,0
569,1,0.0,38,1.0,2.0,1673,8.0,1,4.0,2
570,1,0.0,31,1.0,5.0,605,1.0,1,4.0,1
571,0,1.0,32,0.0,6.0,1417,4.0,2,5.0,3
572,0,1.0,45,1.0,5.0,541,4.0,2,4.0,1
573,0,1.0,66,1.0,5.0,557,1.0,1,3.0,1
574,1,1.0,51,1.0,5.0,625,1.0,2,3.0,1
575,1,1.0,59,1.0,5.0,558,3.0,2,2.0,1
576,1,0.0,40,1.0,2.0,1670,3.0,1,1.0,2
577,0,1.0,46,1.0,5.0,597,11.0,2,5.0,1
578,0,0.0,20,0.0,1.0,872,1.0,1,6.0,0
579,1,1.0,84,0.0,3.0,1086,1.0,3,2.0,0
580,1,0.0,41,1.0,9.0,764,3.0,1,1.0,0
581,0,1.0,51,0.0,5.0,566,3.0,2,3.0,1
582,0,1.0,57,1.0,4.0,777,8.0,2,5.0,0
583,1,0.0,33,0.0,7.0,1470,0.0,1,1.0,3
584,0,0.0,25,0.0,9.0,776,3.0,1,3.0,0
585,0,1.0,55,1.0,5.0,671,3.0,2,3.0,1
586,1,1.0,56,1.0,6.0,1477,3.0,3,4.0,3
587,0,1.0,77,1.0,3.0,1086,1.0,1,1.0,0
588,0,1.0,30,1.0,1.0,882,1.0,1,2.0,0
589,0,0.0,23,0.0,1.0,878,6.0,1,5.0,0
590,1,0.0,43,1.0,5.0,603,2.0,1,4.0,1
591,0,0.0,39,1.0,4.0,703,5.0,1,1.0,1
592,0,1.0,29,0.0,6.0,1507,1.0,3,2.0,3
593,0,1.0,37,1.0,7.0,1326,3.0,1,2.0,3
594,1,1.0,45,0.0,2.0,1502,2.0,1,2.0,3
595,0,1.0,48,0.0,6.0,1548,2.0,3,2.0,2
596,0,1.0,27,0.0,4.0,739,0.0,2,4.0,1
597,1,1.0,60,0.0,4.0,679,9.0,1,4.0,1
598,0,1.0,45,1.0,4.0,719,4.0,2,3.0,1
599,0,0.0,31,1.0,1.0,877,3.0,1,1.0,0
600,0,0.0,33,0.0,7.0,1353,1.0,1,4.0,3
602,1,1.0,48,1.0,5.0,536,3.0,2,3.0,1
603,1,1.0,83,0.0,3.0,1011,3.0,1,2.0,0
604,0,1.0,57,1.0,6.0,1422,3.0,1,4.0,3
605,0,0.0,26,1.0,1.0,875,3.0,1,3.0,0
606,0,1.0,51,1.0,5.0,565,8.0,1,5.0,1
607,0,1.0,67,0.0,6.0,1520,2.0,3,1.0,3
608,0,1.0,38,1.0,5.0,559,9.0,2,2.0,1
609,1,0.0,40,1.0,7.0,1396,0.0,1,1.0,3
610,1,1.0,45,1.0,5.0,647,5.0,2,2.0,1
611,0,1.0,48,1.0,5.0,502,0.0,2,4.0,1
612,1,1.0,69,0.0,3.0,1004,0.0,2,2.0,0
613,0,0.0,21,0.0,1.0,830,9.0,1,5.0,0
614,1,1.0,48,0.0,2.0,1628,1.0,3,3.0,2
615,1,0.0,18,0.0,1.0,804,3.0,1,3.0,0
616,0,1.0,72,1.0,5.0,552,0.0,1,3.0,1
617,0,1.0,85,0.0,3.0,1020,3.0,1,1.0,0
618,1,0.0,21,0.0,9.0,789,1.0,1,5.0,0
619,1,1.0,48,1.0,5.0,515,1.0,1,1.0,1
620,1,0.0,37,1.0,4.0,787,6.0,1,3.0,0
621,0,0.0,28,0.0,1.0,874,1.0,1,5.0,0
622,0,1.0,55,1.0,4.0,775,1.0,1,2.0,0
623,1,0.0,56,1.0,5.0,538,0.0,1,2.0,1
624,0,1.0,50,1.0,7.0,1369,1.0,1,2.0,3
625,0,0.0,21,0.0,1.0,820,1.0,1,4.0,0
626,0,0.0,18,0.0,1.0,878,0.0,1,6.0,0
627,0,1.0,68,1.0,3.0,1079,0.0,3,2.0,0
628,0,1.0,47,1.0,5.0,524,13.0,1,1.0,1
629,0,1.0,75,0.0,3.0,1068,1.0,3,2.0,0
630,0,1.0,50,1.0,5.0,575,3.0,2,4.0,1
631,0,0.0,31,1.0,1.0,848,0.0,1,4.0,0
632,1,0.0,30,1.0,5.0,635,0.0,1,3.0,1
633,1,1.0,41,1.0,5.0,691,0.0,1,4.0,1
635,1,1.0,35,0.0,1.0,854,2.0,1,1.0,0
636,0,1.0,37,1.0,1.0,895,0.0,1,1.0,0
637,0,1.0,60,1.0,4.0,639,0.0,1,3.0,1
638,0,1.0,50,1.0,7.0,1356,0.0,2,3.0,3
639,0,1.0,36,1.0,5.0,679,0.0,2,2.0,1
640,1,0.0,26,0.0,9.0,735,3.0,1,3.0,1
642,0,0.0,22,0.0,1.0,839,0.0,1,4.0,0
643,1,0.0,19,0.0,1.0,899,0.0,1,3.0,0
644,1,1.0,45,1.0,5.0,557,0.0,2,5.0,1
645,1,0.0,31,0.0,7.0,1435,0.0,1,4.0,3
646,0,1.0,56,1.0,5.0,592,0.0,2,3.0,1
648,1,0.0,25,1.0,1.0,898,1.0,1,3.0,0
649,1,1.0,73,1.0,3.0,1090,1.0,1,1.0,0
650,0,1.0,62,1.0,7.0,1397,1.0,2,4.0,3
651,0,1.0,46,0.0,4.0,606,0.0,2,3.0,1
652,1,1.0,51,1.0,5.0,577,3.0,1,3.0,1
653,0,1.0,25,1.0,6.0,1454,1.0,3,2.0,3
655,0,0.0,27,1.0,9.0,739,1.0,1,2.0,1
656,0,1.0,87,0.0,6.0,1391,1.0,1,2.0,3
657,1,1.0,47,1.0,5.0,615,0.0,1,1.0,1
658,0,1.0,57,1.0,5.0,600,1.0,2,4.0,1
659,0,1.0,60,1.0,5.0,541,0.0,2,4.0,1
660,0,1.0,40,1.0,6.0,1484,3.0,3,5.0,3
661,1,0.0,32,1.0,7.0,1451,7.0,1,3.0,3
662,0,0.0,28,1.0,1.0,843,2.0,1,3.0,0
663,0,0.0,39,1.0,7.0,1382,4.0,1,3.0,3
664,1,0.0,47,1.0,9.0,788,9.0,1,1.0,0
666,0,0.0,28,0.0,4.0,642,1.0,1,3.0,1
667,0,1.0,69,1.0,5.0,679,0.0,2,3.0,1
668,1,0.0,42,1.0,5.0,609,0.0,1,1.0,1
669,1,1.0,46,1.0,2.0,1788,1.0,1,1.0,2
670,1,0.0,23,0.0,9.0,724,3.0,1,3.0,1
671,0,0.0,45,1.0,5.0,603,1.0,1,5.0,1
672,1,1.0,38,1.0,7.0,1444,1.0,2,4.0,3
673,1,1.0,71,0.0,3.0,1004,1.0,3,3.0,0
674,1,0.0,26,0.0,7.0,1397,0.0,1,2.0,3
675,1,1.0,60,1.0,5.0,597,8.0,3,2.0,1
676,1,1.0,46,1.0,5.0,518,1.0,2,2.0,1
677,0,1.0,39,1.0,4.0,752,1.0,2,4.0,1
678,1,0.0,18,0.0,1.0,840,1.0,1,3.0,0
679,0,1.0,26,1.0,7.0,1485,1.0,2,2.0,3
680,0,1.0,53,1.0,5.0,564,1.0,3,2.0,1
681,0,1.0,40,1.0,4.0,718,1.0,2,2.0,1
682,0,1.0,76,0.0,6.0,1303,3.0,1,7.0,3
683,0,1.0,26,1.0,4.0,678,0.0,2,3.0,1
684,1,1.0,65,1.0,5.0,532,0.0,2,2.0,1
685,1,0.0,37,1.0,5.0,504,12.0,1,2.0,1
686,0,0.0,25,0.0,1.0,862,0.0,1,4.0,0
687,1,0.0,21,0.0,2.0,1674,0.0,1,5.0,2
688,1,0.0,25,0.0,1.0,887,0.0,1,4.0,0
689,0,0.0,23,0.0,1.0,847,4.0,1,5.0,0
690,1,0.0,30,1.0,1.0,850,1.0,1,6.0,0
691,1,0.0,30,0.0,7.0,1490,0.0,1,4.0,3
692,0,1.0,42,0.0,4.0,777,0.0,2,4.0,0
693,1,1.0,81,0.0,3.0,1052,3.0,3,2.0,0
694,0,1.0,49,1.0,4.0,729,1.0,2,5.0,1
695,0,0.0,32,0.0,1.0,847,0.0,1,3.0,0
696,1,1.0,43,1.0,5.0,565,3.0,2,4.0,1
697,0,1.0,26,0.0,6.0,1536,9.0,3,4.0,2
698,1,0.0,67,0.0,5.0,614,1.0,1,2.0,1
699,0,1.0,88,0.0,6.0,1442,0.0,1,1.0,3
700,1,0.0,40,1.0,1.0,862,8.0,1,4.0,0
702,0,0.0,18,0.0,1.0,878,7.0,1,3.0,0
704,0,1.0,61,1.0,4.0,708,7.0,3,5.0,1
705,1,1.0,51,1.0,5.0,590,3.0,3,4.0,1
706,1,1.0,25,0.0,2.0,1542,0.0,2,2.0,2
707,0,0.0,35,1.0,5.0,570,6.0,1,3.0,1
708,0,1.0,46,0.0,6.0,1472,0.0,3,2.0,3
709,1,1.0,53,0.0,8.0,594,2.0,3,3.0,1
710,0,1.0,48,1.0,4.0,627,9.0,1,1.0,1
711,0,1.0,75,1.0,3.0,1019,1.0,1,2.0,0
712,0,0.0,23,0.0,1.0,890,1.0,1,3.0,0
713,0,0.0,29,0.0,7.0,1424,1.0,1,2.0,3
714,0,1.0,46,0.0,5.0,590,0.0,1,2.0,1
715,1,0.0,61,1.0,9.0,751,1.0,1,1.0,1
716,1,0.0,37,0.0,5.0,586,1.0,1,1.0,1
717,1,0.0,23,0.0,1.0,877,6.0,1,5.0,0
718,0,0.0,21,0.0,1.0,873,3.0,1,8.0,0
719,1,0.0,33,0.0,1.0,831,7.0,1,4.0,0
720,0,1.0,74,0.0,6.0,1423,0.0,1,3.0,3
721,0,0.0,41,0.0,4.0,760,0.0,1,2.0,0
722,1,1.0,58,1.0,2.0,1647,3.0,3,4.0,2
723,0,1.0,25,1.0,4.0,705,8.0,2,2.0,1
724,0,0.0,33,0.0,9.0,770,2.0,1,3.0,0
725,0,1.0,43,0.0,7.0,1301,0.0,1,2.0,3
726,0,1.0,25,0.0,6.0,1594,1.0,1,2.0,2
727,1,0.0,26,0.0,2.0,1555,0.0,1,1.0,2
728,0,0.0,22,0.0,1.0,826,1.0,1,5.0,0
729,0,1.0,28,0.0,5.0,503,0.0,2,2.0,1
730,1,0.0,36,1.0,4.0,792,7.0,1,1.0,0
731,1,0.0,28,0.0,1.0,867,1.0,1,3.0,0
732,0,1.0,85,1.0,5.0,500,1.0,3,4.0,1
733,0,0.0,30,1.0,4.0,627,0.0,1,3.0,1
734,0,1.0,43,1.0,1.0,846,7.0,3,2.0,0
735,0,1.0,82,0.0,6.0,1334,1.0,3,2.0,3
737,1,0.0,18,0.0,1.0,862,3.0,1,3.0,0
738,0,1.0,53,1.0,2.0,1659,1.0,1,2.0,2
739,0,1.0,50,1.0,5.0,669,0.0,2,4.0,1
740,1,1.0,39,0.0,2.0,1534,9.0,2,6.0,2
741,1,1.0,35,0.0,2.0,1679,2.0,2,6.0,2
742,0,0.0,28,1.0,4.0,687,3.0,1,3.0,1
743,1,0.0,33,1.0,2.0,1615,1.0,1,3.0,2
744,1,1.0,35,1.0,1.0,819,1.0,1,3.0,0
745,0,1.0,48,1.0,4.0,729,0.0,2,4.0,1
746,1,1.0,50,1.0,5.0,632,1.0,3,3.0,1
747,0,1.0,47,0.0,4.0,709,0.0,2,4.0,1
748,1,0.0,50,1.0,5.0,614,4.0,1,1.0,1
749,0,1.0,56,1.0,5.0,515,3.0,1,4.0,1
750,1,0.0,26,0.0,1.0,876,10.0,1,1.0,0
751,0,0.0,21,0.0,1.0,897,0.0,1,4.0,0
752,0,1.0,61,1.0,4.0,608,1.0,2,4.0,1
753,1,1.0,88,0.0,3.0,1002,0.0,3,2.0,0
754,0,0.0,72,0.0,9.0,760,1.0,1,2.0,0
755,0,1.0,61,1.0,5.0,630,1.0,1,2.0,1
756,1,1.0,45,0.0,2.0,1500,8.0,1,3.0,3
757,1,1.0,51,0.0,2.0,1750,1.0,2,5.0,2
758,0,0.0,42,1.0,5.0,608,6.0,1,2.0,1
759,0,1.0,59,0.0,4.0,689,8.0,2,3.0,1
760,1,0.0,45,1.0,1.0,887,4.0,1,1.0,0
761,1,1.0,68,1.0,5.0,685,3.0,2,3.0,1
762,1,1.0,85,1.0,3.0,1050,0.0,3,2.0,0
763,0,1.0,46,1.0,7.0,1478,1.0,2,4.0,3
764,1,1.0,32,1.0,5.0,661,0.0,2,2.0,1
765,1,1.0,70,1.0,2.0,1728,0.0,1,1.0,2
766,0,1.0,37,1.0,4.0,759,3.0,1,3.0,0
767,1,0.0,30,0.0,9.0,758,1.0,1,4.0,0
768,1,0.0,33,1.0,2.0,1740,1.0,1,2.0,2
769,0,1.0,61,0.0,1.0,830,3.0,1,3.0,0
770,1,0.0,37,1.0,2.0,1504,0.0,1,1.0,3
771,0,1.0,32,1.0,4.0,744,6.0,1,2.0,1
772,0,1.0,52,1.0,5.0,519,0.0,3,2.0,1
773,1,1.0,42,0.0,4.0,669,0.0,2,3.0,1
774,0,1.0,47,1.0,5.0,645,3.0,2,2.0,1
775,1,1.0,52,1.0,5.0,559,9.0,1,2.0,1
776,0,1.0,66,1.0,4.0,617,0.0,2,3.0,1
777,1,0.0,28,0.0,2.0,1752,3.0,1,6.0,2
778,1,1.0,47,1.0,9.0,783,1.0,1,1.0,0
779,0,1.0,52,1.0,4.0,774,1.0,2,3.0,0
780,0,0.0,27,0.0,1.0,850,2.0,1,4.0,0
781,1,1.0,56,1.0,5.0,678,0.0,2,5.0,1
782,1,1.0,53,0.0,2.0,1681,7.0,2,6.0,2
783,1,1.0,45,1.0,5.0,523,1.0,2,4.0,1
784,1,0.0,37,0.0,8.0,537,1.0,1,1.0,1
785,1,1.0,36,0.0,5.0,693,2.0,2,4.0,1
786,0,0.0,25,1.0,4.0,729,2.0,1,3.0,1
787,1,1.0,45,1.0,5.0,635,1.0,2,2.0,1
788,0,1.0,72,1.0,8.0,540,9.0,1,3.0,1
789,0,0.0,35,1.0,4.0,675,1.0,1,3.0,1
790,1,1.0,72,1.0,3.0,1011,1.0,3,2.0,0
791,1,1.0,31,0.0,5.0,549,1.0,1,4.0,1
792,0,1.0,47,0.0,4.0,605,4.0,2,3.0,1
793,0,0.0,20,0.0,1.0,865,7.0,1,3.0,0
794,1,1.0,73,1.0,3.0,1072,1.0,1,2.0,0
795,0,1.0,29,0.0,7.0,1402,3.0,3,2.0,3
796,0,1.0,25,0.0,4.0,761,3.0,2,2.0,0
797,0,1.0,52,1.0,6.0,1310,0.0,3,4.0,3
798,1,0.0,27,1.0,5.0,695,1.0,1,6.0,1
799,0,1.0,52,1.0,6.0,1600,1.0,2,4.0,2
800,1,1.0,49,1.0,5.0,553,0.0,1,1.0,1
802,0,0.0,45,1.0,9.0,717,0.0,1,1.0,1
803,0,1.0,59,1.0,5.0,527,4.0,1,1.0,1
804,1,0.0,18,0.0,1.0,846,8.0,1,5.0,0
805,0,0.0,18,0.0,1.0,859,0.0,1,3.0,0
806,0,1.0,55,0.0,5.0,619,1.0,1,1.0,1
807,1,0.0,59,1.0,4.0,795,1.0,1,1.0,0
808,0,0.0,22,0.0,1.0,829,0.0,1,2.0,0
809,0,1.0,52,1.0,6.0,1380,0.0,3,4.0,3
810,0,1.0,51,1.0,5.0,506,1.0,2,3.0,1
811,0,1.0,35,0.0,6.0,1306,0.0,3,5.0,3
812,1,0.0,26,0.0,6.0,1437,8.0,1,3.0,3
813,0,1.0,38,1.0,4.0,788,1.0,2,2.0,0
814,0,1.0,43,1.0,7.0,1487,1.0,1,4.0,3
815,0,0.0,41,1.0,4.0,765,1.0,1,2.0,0
816,1,0.0,27,0.0,8.0,543,8.0,1,3.0,1
818,1,0.0,25,0.0,7.0,1474,3.0,1,4.0,3
819,0,0.0,18,0.0,1.0,809,3.0,1,5.0,0
820,0,1.0,47,1.0,5.0,692,0.0,2,4.0,1
821,0,1.0,71,0.0,9.0,789,1.0,1,1.0,0
822,1,0.0,32,1.0,4.0,605,1.0,1,3.0,1
823,0,1.0,60,1.0,4.0,697,1.0,2,3.0,1
824,1,0.0,33,1.0,1.0,804,0.0,1,3.0,0
825,1,0.0,37,1.0,5.0,697,9.0,1,1.0,1
826,0,1.0,48,1.0,8.0,514,9.0,1,1.0,1
828,1,1.0,68,1.0,5.0,696,1.0,2,2.0,1
829,0,1.0,51,0.0,5.0,549,0.0,1,3.0,1
830,0,1.0,52,1.0,6.0,1541,1.0,1,4.0,2
831,0,1.0,31,1.0,9.0,722,13.0,3,4.0,1
832,0,0.0,39,0.0,2.0,1792,1.0,1,1.0,2
834,1,1.0,50,1.0,6.0,1319,4.0,3,3.0,3
835,1,0.0,19,0.0,1.0,856,3.0,1,4.0,0
836,0,0.0,18,0.0,1.0,876,0.0,1,6.0,0
837,0,1.0,37,1.0,5.0,614,0.0,1,2.0,1
838,1,1.0,50,1.0,7.0,1307,1.0,2,3.0,3
839,1,0.0,20,0.0,1.0,805,0.0,1,3.0,0
840,0,0.0,19,0.0,1.0,807,1.0,1,6.0,0
841,0,0.0,31,1.0,1.0,846,0.0,1,4.0,0
842,0,1.0,53,1.0,7.0,1368,14.0,2,2.0,3
843,1,1.0,26,1.0,5.0,525,12.0,2,2.0,1
844,0,0.0,37,1.0,1.0,894,8.0,1,3.0,0
845,1,1.0,49,0.0,1.0,900,3.0,2,2.0,0
846,0,1.0,70,0.0,4.0,671,3.0,1,1.0,1
847,1,1.0,48,0.0,3.0,1058,1.0,3,2.0,0
848,0,0.0,21,0.0,1.0,874,0.0,1,4.0,0
849,0,0.0,19,0.0,1.0,866,0.0,1,4.0,0
851,0,0.0,31,0.0,1.0,838,3.0,1,3.0,0
852,1,1.0,65,1.0,3.0,1053,0.0,3,3.0,0
853,0,1.0,73,0.0,6.0,1339,1.0,1,1.0,3
854,1,1.0,50,1.0,5.0,660,1.0,2,3.0,1
855,0,1.0,70,1.0,3.0,1077,0.0,1,1.0,0
856,0,1.0,58,1.0,2.0,1530,0.0,1,1.0,3
858,0,0.0,18,1.0,1.0,857,1.0,1,2.0,0
859,0,0.0,32,0.0,1.0,848,0.0,1,4.0,0
860,1,0.0,40,1.0,3.0,1099,4.0,1,1.0,0
861,1,0.0,49,1.0,9.0,790,0.0,1,5.0,0
862,0,0.0,35,1.0,5.0,572,8.0,1,1.0,1
863,1,1.0,40,1.0,2.0,1791,0.0,1,2.0,2
864,0,0.0,30,1.0,9.0,743,12.0,1,4.0,1
865,1,0.0,35,1.0,5.0,615,5.0,1,1.0,1
866,0,1.0,28,0.0,7.0,1354,0.0,1,5.0,3
868,0,1.0,39,1.0,1.0,841,1.0,2,2.0,0
869,0,0.0,39,1.0,4.0,785,1.0,1,8.0,0
870,1,1.0,26,1.0,2.0,1572,6.0,3,7.0,2
871,0,1.0,36,1.0,5.0,620,0.0,3,3.0,1
872,1,0.0,26,1.0,8.0,592,9.0,1,3.0,1
873,0,0.0,21,0.0,1.0,881,1.0,1,3.0,0
874,1,0.0,45,1.0,5.0,599,2.0,1,1.0,1
875,0,1.0,45,0.0,4.0,780,10.0,2,4.0,0
876,1,1.0,63,1.0,5.0,638,0.0,2,3.0,1
877,1,0.0,45,1.0,5.0,684,1.0,1,1.0,1
878,1,1.0,27,1.0,1.0,819,9.0,3,2.0,0
879,0,1.0,47,0.0,6.0,1532,0.0,1,7.0,3
880,0,1.0,36,1.0,5.0,616,6.0,2,4.0,1
881,0,1.0,49,1.0,5.0,656,3.0,2,2.0,1
882,0,0.0,25,0.0,7.0,1382,7.0,1,4.0,3
883,0,0.0,32,0.0,1.0,869,0.0,1,7.0,0
884,0,1.0,41,0.0,6.0,1507,6.0,3,3.0,3
885,1,1.0,50,1.0,5.0,524,9.0,2,4.0,1
886,1,1.0,63,1.0,5.0,635,0.0,3,2.0,1
887,0,1.0,69,0.0,6.0,1374,3.0,1,4.0,3
888,1,1.0,62,1.0,2.0,1656,1.0,1,1.0,2
889,0,1.0,63,1.0,9.0,787,1.0,3,3.0,0
890,1,1.0,36,1.0,5.0,678,5.0,1,2.0,1
891,1,1.0,31,0.0,2.0,1619,8.0,1,2.0,2
892,1,0.0,45,0.0,4.0,718,8.0,1,2.0,1
893,1,1.0,45,1.0,5.0,675,1.0,2,4.0,1
894,0,0.0,26,0.0,7.0,1358,1.0,1,3.0,3
895,0,1.0,49,0.0,5.0,610,3.0,2,4.0,1
896,1,0.0,38,1.0,9.0,746,8.0,1,3.0,1
